about,image_url,name,title_company_location,friends,links
,//static.sched.org/a4/1497853/avatar.jpg.75x75px.jpg,Sumit Kaushal,"Mphasis,Pune, India",,http://mphasis.com/
,//static.sched.org/a4/1510566/avatar.jpg.75x75px.jpg,Ben Kero,"BOFH,         Mozilla,IRC",,https://bke.ro/
,,AKIHIRO KATANO,"Systems Engineer,         NetApp,Tokyo,Japan",,
"Jesse Keating is has been a part of the Linux community for over 13 years, as a user, contributor, instructor, author, and evangelist. As a believer in Continuous Integration and Continuous Delivery, currently Jesse is in a DevOps role at Rackspace, working on the Public Cloud.",,Jesse Keating,"OpenStack Engineer,         Blue Box,Tacoma, WA",,http://raxcloud.blogspot.com/
,//static.sched.org/a4/1509621/avatar.jpg.75x75px.jpg,Dieter Kasper,"CTO Data Center Infrastructure, Emerging Technologies & Solutions,         Fujitsu,Germany, Munich",,
Open Clouds for all!,//graph.facebook.com/740860053/picture?type=normal,Dallas Kashuba,"Co-Founder,         DreamHost",,http://www.idallas.com/
,,Jonas Karlsson,,,
,,Damian Karlson,"Cloud Portfolio,         EMC Global Services,Austin, TX",,
,,Timo Kärki,"Senior Specialist - System Architecture,         Nokia Networks,Espoo",,
"OpenStack, SDN, Cloud and Virtualization, Virtual Data Center, Distributed Systems, High Availability, Management and Orchestration,",//static.sched.org/a3/630112/avatar.jpg.75x75px.jpg,Sukhdev Kapur,"SDN Engineering,         Arista Networks,Santa Clara, California",,
,,Mansour Karam,,,
,,Slawek Kaplonski,"OVH,Poland",,
"After beginning his career in the research & development laboratory of Nortel Networks, the deployment of many open source tools and the implementation of its technical expertise on innovative projects (VOIP, SAN, NAS, ...), Yacine goes to the world of Internet service providers. He joined the European broadband Internet service providers company, UPC / Chello and worked more than seven years on Internet services for Wanadoo, Orange...Strong multicultural experiences and having constantly evolved into an international professional environment, he is an expert in highly scalable storage and Cloud architectures.Yacine holds a master's degree in systems and networks from EPITA.",//static.sched.org/a3/897485/avatar.jpg.75x75px.jpg,Yacine Kheddache,"CEO,         ALYSEO,Paris",,http://www.alyseo.com
,,Jim Kao,,,
,,Tomoyoshi Kanno,,,
,//graph.facebook.com/100005616160736/picture?type=normal,Arkady Kanevsky,"Dell,Austin",,
,https://graph.facebook.com/100005980325459/picture?type=normal,Katsumi  Kaneda,,,
,,Sridar Kandaswamy,,,
"Das Kamhout is a Principal Engineer in the Intel Cloud Platforms Group, he is one of the key leaders for the software defined infrastructure (SDI) engineering and industry efforts for Intel. He brings many years of experience as the engineering and architecture leader for the Intel IT Cloud efforts as well as extensive experience running the large scale Intel design grid to his role at Intel. Known as a pragmatic disruptor, Das seeks to drive focused change in the industry and help fellow peers work through the transformation towards SDI and cloud computing.",//static.sched.org/a4/838889/avatar.jpg.75x75px.jpg,Das Kamhout,"Principal engineer,         Intel,Portland, OR",,
,//static.sched.org/a4/1453023/avatar.jpg.75x75px.jpg,Tushar Katarki,,,
"Daya Kamath is a Senior Technical Staff Member in the Cloud Networking group at IBM GTS. She is currently focused on the strategy, architecture and implementation of SDN solutions.,Daya has 17 years of experience in the networking industry , and has been with IBM since 2007, where she has held successive development and architect roles in the organization focusing on Layer 2/Layer 3 switching, data center network architecture, standardization, and emerging technologies including virtualization and SDN. Prior to joining IBM she has worked on industry leading networking solutions from Riverstone Networks, Cabletron Systems and Fore Systems.,",,daya kamath,"STSM,         IBM,Bangalore, India",,
,//static.sched.org/a4/1500643/avatar.jpg.75x75px.jpg,Maruti Kamat,"HP,Bangalore, India",,
,//static.sched.org/a4/1085648/avatar.jpg.75x75px.jpg?282,Ruslan Kamaldinov,Mirantis,,
,,Mitsuru Kanabuchi,"Senior Engineer,         NTT Software Corporation",,
,https://graph.facebook.com/1007145222/picture?type=normal,Darya Kalmykova,"Mirantis Inc. UA,Kharkov, Ukraine","Evgeniya Shumakher,Ivan Kolodyazhny,Oleksii Kolodiazhnyi,Ilya,Yuri  Shovkoplias",http://www.facebook.com/profile.php?id=1007145222
,,Masco Kaliyamoorthy,,,
"Takashi Kajinami is a platform engineer at NTT Data since 2012, who has worked on the private cloud storage construction, with OpenStack Swift and Sheepdog.",,Takashi Kajinami,"Platform engineer,         NTT DATA",,
,https://media.licdn.com/mpr/mprx/0_utI7LyNGnaBsYi7qanUrLOLGqWrEYQxqav0rL0XjIEXsTGeNhNR_wxK1V3KvjTY4SldloZn1AifL,Peter Jung,"Snr. Solutions Architect & Business Development Manager,         Red Hat,Sydney, Australia","Jason Venner,Keith Basil,Marten Hauville",
,,Madhu Kashyap,,,
,https://graph.facebook.com/1323357194/picture?type=normal,Julien Jut,"Shanghai, China,Davenport, Iowa",,http://www.facebook.com/profile.php?id=1323357194
,//static.sched.org/a4/913379/avatar.jpg.75x75px.jpg,Dan Juengst,"Director Marketing, OpenShift,         Red Hat",,
,,De Freitas Julien,,,
,//static.sched.org/a3/649764/avatar.jpg.75x75px.jpg,Elizabeth Krumbach Joseph,"Automation & Tools Engineer,         HP,San Francisco, CA, USA",,
,https://graph.facebook.com/612320196/picture?type=normal,Bart Joris,"Baasrode, Oost-Vlaanderen, Belgium",,http://www.facebook.com/profile.php?id=612320196
Storage Made Easy: The Enterprise File Share and Sync Solution for OpenStack Swift.,https://media.licdn.com/mpr/mprx/0_WfMGO2UHvvuQdkThwmsAOmJnc1JIwChhFwSgOmI9HrDRN6c8LdWaKax4JUMqH532e2UpAdJLFeVi,Ana de Jorge,"Marketing & Communications Manager,         Storage Made Easy,London","Jason Baker,Arturo Suarez",http://www.StorageMadeEasy.com
,//m.c.lnkd.licdn.com/mpr/mprx/0_SLdZcMUGHLqXUuIjf3HwcVJ3eCTkUdRj7TjFcVRpBXvNkS2g3iJNMs7-Q73U4aVAu6IQ4g5XVNVl,Tracy Jones,"Staff Engineer,         VMware,San Francisco Bay Area",,
,,JP Jung,"Technical Account Manager,         eNovance,Montreal, QC",,http://www.enovance.com
,,Nick Jones,"Senior Cloud Systems Engineer,         DataCentred Ltd,Manchester, UK",,http://www.datacentred.co.uk
Openstack Trove DBaaS Development,,Morgan Jones,"Tesora Corp,Toronto, Canada",,http://www.tesora.com
,//static.sched.org/a2/458499/avatar.jpg.75x75px.jpg?d4f,Chris Jones,"Cloud Automation & Deployment Engineer,         HP,London",,
,//static.sched.org/a2/462366/avatar.jpg.75x75px.jpg,pascal joly,,,
,,Ian Jolliffe,"Architect,         Wind River Systems,Ottawa, Canada",,
,https://graph.facebook.com/100002992736115/picture?type=normal,Tomohide  Jokan,"Toshiba Corporation,Kawasaki, Japan",SHIGEMATSU Mitsuhiro,http://www.facebook.com/profile.php?id=100002992736115
,,Adrian Joian,"Cloud Operations Engineer,         Deutsche Telekom AG,Berlin Area, Germany",,
"Das Kamhout is a Principal Engineer in the Intel Cloud Platforms Group, he is one of the key leaders for the software defined infrastructure (SDI) engineering and industry efforts for Intel.  He brings many years of experience as the engineering and architecture leader for the Intel IT Cloud efforts as well as extensive experience running the large scale Intel design grid to his role at Intel.  Known as a pragmatic disruptor, Das seeks to drive focused change in the industry and help fellow peers work through the transformation towards SDI and cloud computing.",,Das Kamhout,"Principal Engineer,         Intel,Portland, Oregon",,"http://twitter.com/dkamhout,http://www.facebook.com/profile.php?id=555669020"
,//static.sched.org/a4/1445981/avatar.jpg.75x75px.jpg,Ciaran Johnston,"Platform Architect,         Ericsson,Ireland",,http://www.ericsson.com/
,//pbs.twimg.com/profile_images/1993816950/ctwit_icon_bigger.jpg,CJ Johnson,"Sr Solution Architect,         NJVC-LLC,Washington D.C. Metro Area",,"http://twitter.com/catchthewaveit,http://www.njvc.com"
"Duncan Johnston-Watt (,)  is a serial entrepreneur and industry visionary with over twenty years experience in the software industry. Immediately prior to founding Cloudsoft Duncan was CTO at Enigmatec Corporation, the enterprise data center automation company he founded in 2001. A Computerworld Smithsonian Laureate for his pioneering work introducing Java Enterprise to financial services, Duncan holds an MSc in Computation from Oxford University and a BA in Mathematics and Philosophy from Leeds University.",//static.sched.org/a3/417906/avatar.jpg.75x75px.jpg,Duncan Johnston-Watt,"Founder & Chief Executive Officer,         Cloudsoft Corporation,Edinburgh, United Kingdom","Jesse Proudman,Chris Jackson,Caroline McCrory,Paul Miller,Das Kamhout,Dave Neary, Red Hat,Diane Mueller,Everett Toews,Geoff Arnold,Josh Sanderson,Jason Baker,Joshua McKenty,Kelly Indrieri,Daniel Krook,Matt Ray,Nati Shalom,Randy Bias,Rob Hirschfeld,Scott Sanchez","http://twitter.com/duncanjw,http://www.facebook.com/profile.php?id=100000258463675,http://www.cloudsoftcorp.com"
,https://graph.facebook.com/1313228116/picture?type=normal,Avi Kehat,"Fundjew,Bet Shemesh, Israel",,http://www.facebook.com/profile.php?id=1313228116
,//pbs.twimg.com/profile_images/3601405245/ee02173bb66ce9d588da0efa78094ae2_bigger.png,Richard Jones,"Developer,         Rackspace,Melbourne, Australia","Doug Hellmann,Lana Brindley",http://twitter.com/r1chardj0n3s
I am an active contributor to the Trove and Horizon projects.,,mariam john,"software engineer,         IBM",,
,//m.c.lnkd.licdn.com/mpr/mprx/0_JcF2q3taP_VaYrxrRnvPq_XSPi0hY9xrU91PqCvju6IrTteKvAchsG31gSx0jAYp4qL-RLIqSktf,Kanzhe Jiang,"Member of Technical Staff,         big switch networks,San Francisco Bay Area",,
,//static.sched.org/a3/1155946/avatar.jpg.75x75px.jpg,Philippe Jeurissen,"Network Design Engineer,         Nuage Networks,Antwerp, Belgium",,http://www.nuagenetworks.net
,,Weiming Ji,Nokia,,http://sdneer.org
,//static.sched.org/a3/179853/avatar.jpg.75x75px.jpg,Adam Johnson,"General Manager of Development,         Midokura Japan,San Francisco, California","Anne Gentle,Tristan Goode,Colin McNamara,David Lenrow,Dan Mihai Dumitriu,Evan Powell,Iben Rodriguez,Joshua McKenty,Joe Arnold,Kelly Indrieri,Kevin Jackson,Mark McLoughlin,Matt Ray,Gary,Nick (Nicolas) Barcet,patricia,Randy Bias,Rob Hirschfeld,Ryu Ishimoto,Sage Weil,Scott Sanchez,Sean Dague,Sean Roberts,Thierry Carrez,Takeshi Nakajima,Tomoe Sugihara,Vishvananda Ishaya","http://twitter.com/adjohn,http://www.facebook.com/profile.php?id=855640244,http://midokura.jp"
,,Mattis Jeppsson,"Software Engineer,         Telenor Digital,Oslo, Norway",,
,//static.sched.org/a4/1408149/avatar.jpg.75x75px.jpg,Michael Jenkins,"VenCloud,Taipei, Taiwan",,
",",//static.sched.org/a4/1470047/avatar.jpg.75x75px.jpg,Sakari Keskitalo,"Chief Operating Officer,         Codership,Finland",,http://www.galeracluster.com
,,vishwanath jayaraman,"Senior Staff Software Engineer,         Brocade Communications System,Austin",,
,//static.sched.org/a4/1467618/avatar.jpg.75x75px.jpg,Lekha Jeevan,"Software Developer in Test,         Rackspace,San Francisco Bay Area",,
,,Swaroop Jayanthi,,,
,//static.sched.org/a4/1506137/avatar.jpg.75x75px.jpg,Jay Jamison,"Vice President, Product Marketing, HP Helion,         Hewlett-Packard",,
,https://media.licdn.com/mpr/mprx/0_fsPnURn62L89TUZ2DRKWUZLs2FL6TOe2SUbdUZz61GA9Ysxu_y_sz4THGW5JGJWhaMleN0wdq1yg,Hans-Henry Jakobsen,"IT-consultant,         University of Tromsø,Tromso Area, Norway",,
Openstack NFV DPDK,//static.sched.org/a4/1468066/avatar.jpg.75x75px.jpg,Vincen JARDIN,"CTO,         6WIND,France",,http://www.6wind.com
,,Vikas Jain,"Chief of Staff and Operational Lead,         Cisco,San Jose, CA, USA",,
"Andreas Jaeger is a core contributor to OpenStack documentation and the infrastructure CI (project-config). He works for SUSE as product manager.,,He has two kids and enjoy enjoys taking photos - not only of his family - and cycling.,,",//static.sched.org/a3/1126388/avatar.jpg.75x75px.jpg,Andreas Jaeger,"SUSE,Fuerth, Germany",Anne Gentle,"http://twitter.com/jaegerandi,http://jaegerandi.blogspot.com"
,,Michał Jastrzębski,,,
Me - http://about.me/kevjackson OpenStack Cloud Computing Cookbook - http://about.me/openstackcookbook,//static.sched.org/a4/326624/avatar.jpg.75x75px.jpg,Kevin Jackson,"Principal Cloud Architect,         Rackspace,Southport, UK","Adam Johnson,Sajid Akhtar,Andy McCrae,Anne Gentle,Belmiro Moreira,Jesse Proudman,Chris Jackson,Jonathan LaCour,Caroline McCrory,Paul Miller,Colin McNamara,Das Kamhout,Dave Neary, Red Hat,Doug Hellmann,Diane Mueller,Eric Wright (@DiscoPosse),Yuije Du 杜玉杰,Ed Leafe,Everett Toews,Flavio Percoco,Emilien Macchi,Ian,Julien Danjou,Josh Sanderson,Jason Baker,John Griffith,Joshua McKenty,Joe Arnold,Joe Arnold,John Garbutt,Marten Hauville,Maish Saidel-Keesing,Mark McLoughlin,Mark T. Voelker,Matt Ray,Nati Shalom,Nigel Kersten,Nick (Nicolas) Barcet,Keith Basil,Srikanta Patanjali,Paul Michali,Rainya Mosher,Ramon Acedo,Randy Bias,Rob Hirschfeld,Robert Esker,Russell Bryant,Ryan Petrello,Sage Weil,Sean M. Collins,Scott Sanchez,Sean Dague,Sean Roberts,Shannon McFarland,Steven Vaughan-Nichols,Sriram Subramanian,Tamara Gray,Thierry Carrez,Lefort,Tim Bell,Vinny Valdez","http://twitter.com/itarchitectkev,http://openstac.kr/"
Working on LBaaS solution for eBay and community,,Vivek Jain,"eBay Inc,San Jose",,http://www.ebay.com
,,James Jackson,"SolidFire,Boulder, CO",,http://www.solidfire.com
,//pbs.twimg.com/profile_images/378800000704173396/6ec117757184920b4338ea6c3b8d131f_bigger.jpeg,Micheal J.,"System Administrator,         Cybera,Calgary, AB",,
,//static.sched.org/a3/463133/avatar.jpg.75x75px.jpg,mac jack,"SWQA Engineer,         Canonical Ltd.,oTMS - onTheMarS","Anne Gentle,Tristan Goode,Doug Hellmann,Joshua McKenty,Joe Arnold,Joe Arnold,Kevin Jackson,Mark McLoughlin,Gary,Nick (Nicolas) Barcet,Randy Bias,Rob Hirschfeld,Scott Sanchez,Sean Roberts,Steven Vaughan-Nichols,Thierry Carrez,Tim Bell",http://twitter.com/macjacktw
,,Kentaro Matsumoto,,,
,,Karthikeyan J,,,
